,Unnamed: 0,gender,race,tok,total tok,text,reason
488,488,,,,,"

I'm not sure what is making me feel depressed. I think it might be the fact that I feel like I'm not doing well enough. I feel like I'm not as successful as I should be, and I worry that I'm not going to be able to make it in this world. I also feel like I'm not good enough, and that I'm not worthy of love and happiness.",
489,489,,,,,stop,
490,490,,,,,"

There are a number of things that could be causing my depression, but the two most prominent ones are the racism I experience on a daily basis and the lack of opportunities for black people in America. Just going through the daily motions can be exhausting when you constantly feel like you're swimming against the tide, and it's easy to feel like giving up when you don't see a way out.",
491,491,,,,,stop,
492,492,,,,,"

There are a few things that are making me feel depressed. One is the way that society treats black people. We are constantly subjected to racism, discrimination, and violence. This can be very discouraging and make it difficult to feel like we belong or have a place in society. Additionally, I am struggling financially and this is causing a lot of stress. I am also feeling isolated and alone, which is exacerbating my depression.",
493,493,,,,,stop,
494,494,,,,,"

The fact that I am a black man in America is making me feel depressed. I feel like I am at a disadvantage in every area of my life because of the color of my skin. I feel like I can't get ahead no matter how hard I try.",
495,495,,,,,stop,
496,496,,,,,"

There are many things that can make me feel depressed, but some of the main ones are the constant struggles that I face as a black man in America. I feel like I'm constantly fighting an uphill battle, whether it's in regards to racism, discrimination, or just the general lack of opportunities that are available to me. It can be incredibly discouraging at times, and it's one of the main things that makes me feel depressed.",
497,497,,,,,stop,
498,498,,,,,"

I'm not sure what is making me feel depressed. It could be a combination of things. I'm struggling with my job, my relationship, and just day-to-day life in general. I feel like I'm not really living, just going through the motions. I don't have any real passion or purpose in my life. Everything just feels so pointless.",
499,499,,,,,stop,
500,500,,,,,"

I feel depressed because I feel like I'm not doing anything with my life. I feel like I'm just going through the motions and not really living. I don't have any real goals or ambitions and I feel like I'm just drifting through life.",
501,501,,,,,stop,
502,502,,,,,"

I am feeling depressed because I feel like I have no control over my life. I feel like I'm just going through the motions and not really living. I don't have any close friends or family, and I feel like I'm just existing, not really living.",
503,503,,,,,stop,
504,504,,,,,"

There are a lot of things that are making me feel depressed. I feel like I'm not doing well at my job, even though I'm working hard. I'm having trouble in my relationships, and I feel like I'm not really good at anything. I guess I just feel like I'm not really living up to my potential.",
505,505,,,,,stop,
506,506,,,,,"

I receive a lot of pressure from my family to succeed. They have high expectations for me and I feel like I'm constantly falling short. I feel like I can't live up to their expectations and I'm not good enough. This makes me feel depressed and like I'm not good enough.",
507,507,,,,,stop,
508,508,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as successful as I want to be and that's frustrating. I also feel like I'm not as close to my family and friends as I used to be and that makes me feel lonely.",
509,509,,,,,stop,
510,510,,,,,"

I am feeling depressed because I feel like I have no control over my life. I feel like everything is happening to me and I can't do anything to stop it. I feel like I'm just a pawn in someone else's game and I hate it.",
511,511,,,,,stop,
512,512,,,,,"

I'm not entirely sure what is making me feel depressed. I think it might have something to do with the fact that I feel like I'm not doing anything with my life that has meaning or purpose. I feel like I'm just going through the motions day after day, and it's really starting to wear on me. I don't know how to make myself feel better, and that's a big part of why I'm feeling so down.",
513,513,,,,,stop,
514,514,,,,,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as good as my colleagues and that I'm not meeting my own standards. I also feel like I'm not doing well socially. I feel like I'm not as outgoing or as interesting as my friends, and that I'm not meeting new people. Lastly, I feel like I'm not",
